,date_index,total,male,female,others,covishield,covaxin,today,tot_dose_1,tot_dose_2,total_doses,vac_18_25,vac_25_40,vac_40_60,above_60,aefi,today_dose_one,today_dose_two,today_male,today_female,today_others,today_aefi,sputnik,yesterday_vac,yesterday_dose_one,yesterday_dose_two,zycov,tot_pd,today_dose_pd,yesterday_dose_pd,corbevax,covovax,dates_vaccine
271,271,1276414338,652605671,619337258,292281,1130835649,140260156,10337163,800613567.0,475800771.0,1276414338.0,0.0,0.0,0.0,0.0,36691.0,2873542.0,7463621.0,5162550.0,5172083.0,2530.0,174.0,1139405.0,7347762.0,2194696.0,5153066.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-04
272,272,1279599722,654230622,620896956,293016,1133727509,140552111,2429669,801761098.0,477838624.0,1279599722.0,0.0,0.0,0.0,0.0,36843.0,859258.0,1570411.0,1249620.0,1179486.0,563.0,17.0,1140974.0,10393692.0,2895466.0,7498226.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-05
273,273,1287743383,658346509,624922448,295298,1141188086,141232784,7882172,804192454.0,483550929.0,1287743383.0,0.0,0.0,0.0,0.0,37024.0,2328802.0,5553370.0,3984293.0,3895677.0,2202.0,209.0,1143385.0,2445737.0,866952.0,1578785.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06
274,274,1295717592,662339084,628901846,297534,1148469020,141924047,7307928,806652925.0,489064667.0,1295717592.0,0.0,0.0,0.0,0.0,0.0,2224115.0,5083813.0,3660782.0,3645074.0,2072.0,172.0,1145397.0,7919844.0,2343804.0,5576040.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07
275,275,1304203431,666582114,633142442,299747,1156184931,142692375,8034272,809045574.0,495157857.0,1304203431.0,0.0,0.0,0.0,0.0,37279.0,2224984.0,5809288.0,4017501.0,4014688.0,2082.0,176.0,1146997.0,7342540.0,2239135.0,5103405.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08
276,276,1312131375,670513613,637136737,301897,1163436513,143367394,7411817,811357762.0,500773613.0,1312131375.0,0.0,0.0,0.0,0.0,37469.0,2123782.0,5288035.0,3675439.0,3734323.0,2054.0,179.0,1148340.0,8072207.0,2239718.0,5832489.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09
277,277,1320226447,674524837,641218530,303952,1170878703,144018858,7581797,813590327.0,506636120.0,1320226447.0,0.0,0.0,0.0,0.0,37607.0,2037092.0,5544705.0,3753819.0,3826060.0,1917.0,148.0,1149758.0,7444001.0,2136268.0,5307733.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10
278,278,1329632246,679092364,646054420,306334,1179505367,144795630,8903120,816062191.0,513570055.0,1329632246.0,0.0,0.0,0.0,0.0,37785.0,2289161.0,6613959.0,4316671.0,4584196.0,2253.0,163.0,1152121.0,7618392.0,2050927.0,5567465.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11
279,279,1332080765,680323004,647271648,306985,1181729218,145019441,1884923,817015228.0,515065537.0,1332080765.0,0.0,0.0,0.0,0.0,37901.0,726834.0,1158089.0,955939.0,928473.0,511.0,27.0,1152978.0,8938070.0,2303902.0,6634168.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-12
280,280,1338966546,683708234,650770436,308748,1188051086,145582163,6655126,818972793.0,519993753.0,1338966546.0,0.0,0.0,0.0,0.0,37942.0,1860483.0,4794643.0,3268802.0,3384619.0,1704.0,318.0,1154169.0,1899465.0,734918.0,1164547.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-13
281,281,1346406033,687358920,654557272,310713,1194888934,146182587,6840844,821007374.0,525398659.0,1346406033.0,0.0,0.0,0.0,0.0,38235.0,1822766.0,5018078.0,3352794.0,3486215.0,1835.0,217.0,1155384.0,6685988.0,1873371.0,4812617.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-14
282,282,1352808690,690509562,657807748,312252,1200713108,146759869,5966688,822665030.0,530143660.0,1352808690.0,0.0,0.0,0.0,0.0,38450.0,1506948.0,4459740.0,2932489.0,3032773.0,1426.0,357.0,1156585.0,6871258.0,1833659.0,5037599.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-15
283,283,1360237989,694203466,661541094,314301,1207503711,147397457,6999846,824345873.0,535892116.0,1360237989.0,0.0,0.0,0.0,0.0,38861.0,1533593.0,5466253.0,3481748.0,3516136.0,1961.0,643.0,1157693.0,5997019.0,1518423.0,4478596.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-16
284,284,1366861673,697462106,664904413,316026,1213523240,148000448,6166412,825955270.0,540906403.0,1366861673.0,0.0,0.0,0.0,0.0,39534.0,1458506.0,4707906.0,3029615.0,3135182.0,1615.0,340.0,1158857.0,7031711.0,1544138.0,5487573.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-17
285,285,1374871357,701335819,669038441,317969,1220749207,148782334,7607575,827878708.0,546992649.0,1374871357.0,0.0,0.0,0.0,0.0,39843.0,1787692.0,5819883.0,3674846.0,3930875.0,1854.0,280.0,1160688.0,6193797.0,1467201.0,4726596.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-18
286,286,1377015727,702410487,670107602,318510,1222668391,149006691,1564507,828528146.0,548487581.0,1377015727.0,0.0,0.0,0.0,0.0,40041.0,454845.0,1109662.0,791006.0,773093.0,408.0,135.0,1161517.0,7638415.0,1797566.0,5840849.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-19
287,287,1383621521,705646789,673475401,320203,1228662741,149616881,6407348,830042110.0,553579411.0,1383621521.0,0.0,0.0,0.0,0.0,40199.0,1442406.0,4964942.0,3136547.0,3269156.0,1645.0,279.0,1162771.0,1574169.0,459129.0,1115040.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-20
288,288,1389887816,708726989,676659830,321869,1234316373,150228400,5661930,831534027.0,558353789.0,1389887816.0,0.0,0.0,0.0,0.0,40430.0,1304085.0,4357845.0,2780111.0,2880287.0,1532.0,228.0,1163915.0,6439132.0,1455105.0,4984027.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-21
289,289,1397237120,712319945,680414350,323697,1240964176,150928710,6970173,833051412.0,564185708.0,1397237120.0,0.0,0.0,0.0,0.0,40685.0,1395644.0,5574529.0,3403332.0,3565096.0,1745.0,293.0,1165106.0,5689395.0,1312940.0,4376455.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-22
290,290,1403409203,715388071,683516569,325435,1246530578,151533210,5700303,834476349.0,568932854.0,1403409203.0,0.0,0.0,0.0,0.0,40984.0,1283358.0,4416945.0,2833853.0,2864821.0,1629.0,219.0,1166287.0,7002340.0,1405367.0,5596973.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-23
291,291,1410373188,718842255,687024542,327263,1252825584,152200770,6555838,836091619.0,574281569.0,1410373188.0,0.0,0.0,0.0,0.0,41233.0,1485361.0,5070477.0,3250352.0,3303756.0,1730.0,171.0,1167706.0,5729703.0,1293384.0,4436319.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-24
292,292,1414058357,720717211,688833668,328350,1256115156,152595082,3260676,837110791.0,576947566.0,1414058357.0,0.0,0.0,0.0,0.0,41400.0,878083.0,2382593.0,1663216.0,1596474.0,986.0,109.0,1168991.0,6590927.0,1498400.0,5092527.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-25
293,293,1417284566,722338372,690437908,329158,1258930818,153004696,2958762,838053120.0,579231446.0,1417284566.0,0.0,0.0,0.0,0.0,41570.0,844361.0,2114401.0,1485413.0,1472607.0,742.0,355.0,1169924.0,3280356.0,886644.0,2393712.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-26
294,294,1424922273,726170456,694241563,331126,1265795196,153776359,7229742,839816027.0,585106246.0,1424922273.0,0.0,0.0,0.0,0.0,41954.0,1624758.0,5604984.0,3629510.0,3598370.0,1862.0,266.0,1171590.0,2980045.0,853224.0,2126821.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-27
295,295,1431857800,729638778,697706956,332938,1271978416,154527315,6405885,841561625.0,590296175.0,1431857800.0,0.0,0.0,0.0,0.0,42098.0,1581055.0,4824830.0,3201645.0,3202553.0,1687.0,224.0,1172941.0,7265353.0,1637604.0,5627749.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-28
296,296,1438582817,733047535,701021502,334652,1277984221,155245091,6343120,843177050.0,595405767.0,1438582817.0,0.0,0.0,0.0,0.0,42231.0,1489443.0,4853677.0,3217536.0,3123955.0,1629.0,229.0,1174377.0,6439729.0,1594930.0,4844799.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-29
297,297,1445650976,736630202,704505041,336605,1284316582,155979344,6609418,844916824.0,600734152.0,1445650976.0,0.0,0.0,0.0,0.0,42348.0,1593113.0,5016305.0,3349758.0,3257840.0,1820.0,225.0,1175922.0,6374850.0,1498943.0,4875907.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-30
298,298,1451882186,739804186,707560470,338402,1289919789,156606185,5765576,846412916.0,605469270.0,1451882186.0,0.0,0.0,0.0,0.0,42521.0,1344213.0,4421363.0,2937024.0,2826875.0,1677.0,185.0,1177084.0,6644967.0,1606161.0,5038806.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-31
299,299,1454766288,741341854,708906132,339174,1292498134,156910897,2550942,847191137.0,607575151.0,1454766288.0,0.0,0.0,0.0,0.0,42665.0,669519.0,1881423.0,1368219.0,1182017.0,706.0,64.0,1178129.0,5797579.0,1356341.0,4441238.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01
300,300,1457241451,742619088,710103433,339802,1294682589,157200595,2302143,847866462.0,609374989.0,1457241451.0,0.0,0.0,0.0,0.0,42733.0,611039.0,1691104.0,1187520.0,1114038.0,585.0,21.0,1179139.0,2569106.0,675837.0,1893269.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-02
301,301,1467347144,747743014,715082515,342487,1298875303,163111639,9861633,854468915.0,612878229.0,1467347144.0,0.0,0.0,0.0,0.0,42747.0,6515121.0,3346512.0,5001371.0,4857615.0,2646.0,213.0,1181074.0,2321312.0,616854.0,1704458.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-03
302,302,1477529414,752937450,720067756,345074,1303034639,169132870,9574372,861193945.0,616335469.0,1477529414.0,0.0,0.0,0.0,0.0,42922.0,6332368.0,3242004.0,4888709.0,4683202.0,2461.0,178.0,1182777.0,9906033.0,6543908.0,3362125.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-04
303,303,1487102123,757856729,724718652,347608,1306685389,175053216,9056611,867789785.0,619312338.0,1487102123.0,0.0,0.0,0.0,0.0,43130.0,6269027.0,2787584.0,4663365.0,4390812.0,2434.0,181.0,1184390.0,9620336.0,6358830.0,3261506.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-05
304,304,1496999145,762978167,729491333,350511,1310836219,180797891,9372574,874309879.0,622689266.0,1496999145.0,0.0,0.0,0.0,0.0,43326.0,6192634.0,3179940.0,4853650.0,4516144.0,2780.0,245.0,1185907.0,9101031.0,6295515.0,2805516.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-06
305,305,1506507229,767908792,734065997,353306,1315354626,185785892,8982455,880117711.0,626389518.0,1506507229.0,0.0,0.0,0.0,0.0,43593.0,5484844.0,3497611.0,4662793.0,4316965.0,2697.0,237.0,1187583.0,9414125.0,6219090.0,3195035.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07
306,306,1516070455,772872948,738662401,355972,1320677319,190024346,8843872,885326820.0,630743635.0,1516070455.0,0.0,0.0,0.0,0.0,43852.0,4800605.0,4043267.0,4594151.0,4247209.0,2512.0,206.0,1189662.0,9032472.0,5512323.0,3520149.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08
307,307,1519566820,774699212,740331468,357006,1322817368,191379816,2919431,887121794.0,632445026.0,1519566820.0,0.0,0.0,0.0,0.0,44035.0,1524449.0,1394982.0,1529657.0,1388880.0,894.0,81.0,1190508.0,8898175.0,4825923.0,4072252.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09
308,308,1529099124,779153621,744422663,359589,1328474997,195253101,9135720,891795641.0,636319482.0,1529099124.0,0.0,0.0,0.0,0.0,44116.0,4454137.0,3698058.0,4765083.0,4368051.0,2586.0,1197.0,1191898.0,3120887.0,1629059.0,1491828.0,0.0,984001.0,983525.0,0.0,0.0,0.0,2022-01-10
309,309,1538298726,783468742,748403939,362132,1334200891,198725563,8463403,896059221.0,640354922.0,1538298726.0,0.0,0.0,0.0,0.0,44227.0,3899375.0,3685573.0,4460181.0,4000835.0,2387.0,854.0,1193144.0,9183765.0,4478809.0,3720608.0,0.0,1884583.0,878455.0,984348.0,0.0,0.0,2022-01-11
310,310,1546323541,787251701,751895117,364263,1339422665,201527545,7516809,899591525.0,644098954.0,1546323541.0,0.0,0.0,0.0,0.0,44344.0,3279408.0,3504740.0,3978466.0,3536296.0,2047.0,724.0,1194203.0,8503303.0,3918332.0,3705552.0,0.0,2633062.0,732661.0,879419.0,0.0,0.0,2022-01-12
311,311,1554100911,790956624,755301227,366376,1344402370,204324298,7196062,903121974.0,647681717.0,1554100911.0,0.0,0.0,0.0,0.0,44456.0,3248763.0,3301475.0,3817992.0,3376042.0,2028.0,671.0,1195115.0,7570076.0,3302343.0,3534416.0,0.0,3297220.0,645824.0,733317.0,0.0,0.0,2022-01-13
312,312,1560367967,794037691,758079080,368046,1348719491,206273459,5692045,905748499.0,650915816.0,1560367967.0,0.0,0.0,0.0,0.0,44585.0,2361458.0,2937941.0,3037553.0,2652922.0,1570.0,394.0,1195889.0,7251827.0,3274104.0,3331335.0,0.0,3703652.0,392646.0,646388.0,0.0,0.0,2022-01-14
313,313,1567676736,797591561,761350054,370117,1353606821,208693776,6522493,909005449.0,654485860.0,1567676736.0,0.0,0.0,0.0,0.0,44652.0,2865495.0,3186467.0,3433009.0,3087612.0,1872.0,409.0,1197011.0,5737979.0,2381834.0,2963276.0,0.0,4185427.0,470531.0,392869.0,0.0,0.0,2022-01-15
314,314,1572132691,799846510,763418069,371466,1356676797,210079127,3871681,911090912.0,656724735.0,1572132691.0,0.0,0.0,0.0,0.0,44750.0,1814236.0,1937360.0,2025443.0,1845042.0,1196.0,91.0,1197639.0,6571365.0,2891534.0,3208690.0,0.0,4317044.0,120085.0,471141.0,0.0,0.0,2022-01-16
315,315,1580471867,803838649,767135692,373598,1362413404,212680781,7894783,914436421.0,661091340.0,1580471867.0,0.0,0.0,0.0,0.0,44791.0,3124153.0,4149698.0,4139166.0,3753554.0,2063.0,442.0,1198554.0,3920453.0,1842321.0,1957724.0,0.0,4944106.0,620932.0,120408.0,0.0,0.0,2022-01-17
316,316,1589017957,807934337,770996802,375811,1368327851,215311431,7544505,917803893.0,665683054.0,1589017957.0,0.0,0.0,0.0,0.0,44878.0,2879942.0,4097716.0,3920817.0,3621664.0,2024.0,411.0,1199547.0,7949790.0,3150582.0,4177611.0,0.0,5531010.0,566847.0,621597.0,0.0,0.0,2022-01-18
317,317,1596764259,811648622,774521894,378050,1373763143,217621619,7242347,920764469.0,669964217.0,1596764259.0,0.0,0.0,0.0,0.0,45064.0,2737320.0,4011834.0,3745092.0,3495119.0,2136.0,370.0,1200369.0,7850560.0,3017842.0,4258069.0,0.0,6035573.0,493193.0,574649.0,0.0,0.0,2022-01-19
318,318,1604312602,815254524,777890044,380129,1379123238,219809188,6846150,923635692.0,674069267.0,1604312602.0,0.0,0.0,0.0,0.0,45064.0,2575331.0,3717550.0,3570704.0,3273513.0,1933.0,307.0,1201048.0,7302973.0,2765957.0,4043181.0,0.0,6607643.0,553269.0,493835.0,0.0,0.0,2022-01-20
319,319,1611546150,818726161,781108415,382047,1384413357,221751810,6612560,926242774.0,678154249.0,1611546150.0,0.0,0.0,0.0,0.0,0.0,2346286.0,3742799.0,3459825.0,3150954.0,1781.0,277.0,1201855.0,6902843.0,2601466.0,3746981.0,0.0,7149127.0,523475.0,554396.0,0.0,0.0,2022-01-21
320,320,1619150940,822354221,784561659,383952,1390054125,223714738,7005857,928874023.0,682606222.0,1619150940.0,0.0,0.0,0.0,0.0,45314.0,2375333.0,4124807.0,3598883.0,3405172.0,1802.0,283.0,1202949.0,6669780.0,2372676.0,3772810.0,0.0,7670695.0,505717.0,524294.0,0.0,0.0,2022-01-22
321,321,1622488184,824015053,786100306,384817,1392627270,224478468,2683362,930081789.0,684598809.0,1622488184.0,0.0,0.0,0.0,0.0,45365.0,950905.0,1610706.0,1395693.0,1286947.0,722.0,98.0,1203318.0,7055102.0,2395136.0,4152995.0,0.0,7807586.0,121751.0,506971.0,0.0,0.0,2022-01-23
322,322,1628964902,826976919,789000398,386263,1397546011,226035793,6167021,932141771.0,688402234.0,1628964902.0,0.0,0.0,0.0,0.0,45390.0,1936108.0,3624459.0,3156867.0,3008736.0,1418.0,352.0,1203970.0,2709549.0,960320.0,1626975.0,0.0,8420897.0,606454.0,122254.0,0.0,0.0,2022-01-24
323,323,1635708657,830081007,792052154,387767,1402644731,227680142,5839618,934332991.0,692368268.0,1635708657.0,0.0,0.0,0.0,0.0,45579.0,1814805.0,3471149.0,2974326.0,2863922.0,1370.0,325.0,1204656.0,6207663.0,1950338.0,3649922.0,0.0,9007398.0,553664.0,607403.0,0.0,0.0,2022-01-25
324,324,1638273887,831273335,793177174,388386,1404665300,228224376,2181941,935067540.0,693951686.0,1638273887.0,0.0,0.0,0.0,0.0,45727.0,597987.0,1347677.0,1126191.0,1055213.0,537.0,121.0,1205083.0,5881461.0,1830646.0,3494369.0,0.0,9254661.0,236277.0,556446.0,0.0,0.0,2022-01-26
325,325,1644192196,833935240,795800833,389724,1409217965,229589395,5673519,936856922.0,697449210.0,1644192196.0,0.0,0.0,0.0,0.0,45764.0,1709701.0,3345852.0,2906778.0,2765388.0,1353.0,260.0,1205708.0,2199174.0,603055.0,1358701.0,0.0,9886064.0,617966.0,237418.0,0.0,0.0,2022-01-27
326,326,1650295612,836666567,798513300,391142,1413972457,230937742,5568680,938596688.0,701154657.0,1650295612.0,0.0,0.0,0.0,0.0,45946.0,1582306.0,3357290.0,2844971.0,2722369.0,1340.0,265.0,1206285.0,5716286.0,1723232.0,3371804.0,0.0,10544267.0,629084.0,621250.0,0.0,0.0,2022-01-28
327,327,1656793517,839612649,801449634,392646,1419020566,232386622,6116988,940577835.0,705057431.0,1656793517.0,0.0,0.0,0.0,0.0,46048.0,1862945.0,3658312.0,3099966.0,3015554.0,1468.0,326.0,1207201.0,5613212.0,1595242.0,3384849.0,0.0,11158251.0,595731.0,633121.0,0.0,0.0,2022-01-29
328,328,1660129100,841247496,802982960,393506,1421574660,233167700,2849391,941713021.0,707091279.0,1660129100.0,0.0,0.0,0.0,0.0,46234.0,977624.0,1721298.0,1481078.0,1367567.0,746.0,44.0,1207612.0,6161200.0,1875864.0,3686397.0,0.0,11324800.0,150469.0,598939.0,0.0,0.0,2022-01-30
329,329,1666464749,844129150,805831422,394991,1426033353,235044100,6057042,943550406.0,710985496.0,1666464749.0,0.0,0.0,0.0,0.0,46269.0,1745725.0,3719111.0,3087295.0,2968261.0,1486.0,212.0,1208168.0,2878881.0,987507.0,1740375.0,0.0,11928847.0,592206.0,150999.0,0.0,0.0,2022-01-31
330,330,1672643612,846991213,808663061,396460,1429960720,237295133,5653014,945184620.0,715046453.0,1672643612.0,0.0,0.0,0.0,0.0,46344.0,1465494.0,3731731.0,2877788.0,2773846.0,1380.0,260.0,1208631.0,6095366.0,1757116.0,3742122.0,0.0,12412539.0,455789.0,596128.0,0.0,0.0,2022-02-01
331,331,1678456532,849672875,811338678,397844,1433319062,239749219,5461372,946683861.0,718905875.0,1678456532.0,0.0,0.0,0.0,0.0,46438.0,1391656.0,3632802.0,2780607.0,2679394.0,1371.0,178.0,1209123.0,5689999.0,1474790.0,3756118.0,0.0,12866796.0,436914.0,459091.0,0.0,0.0,2022-02-02
332,332,1684353379,852408985,814067212,399285,1436456670,242508008,5524157,948110180.0,722945642.0,1684353379.0,0.0,0.0,0.0,0.0,46485.0,1306386.0,3780607.0,2812510.0,2710241.0,1406.0,216.0,1209573.0,5495948.0,1400467.0,3655183.0,0.0,13297557.0,437164.0,440298.0,0.0,0.0,2022-02-03
333,333,1689305046,854698471,816324337,400424,1439107771,244808166,4654541,949357529.0,726246043.0,1689305046.0,0.0,0.0,0.0,0.0,46562.0,1154500.0,3099547.0,2386245.0,2267203.0,1093.0,244.0,1209981.0,5556798.0,1316410.0,3799949.0,0.0,13701474.0,400494.0,440439.0,0.0,0.0,2022-02-04
334,334,1694202506,856994269,818592362,401638,1441680981,247131842,4481782,950644009.0,729524600.0,1694202506.0,0.0,0.0,0.0,0.0,46651.0,1153728.0,3015599.0,2276095.0,2204539.0,1148.0,245.0,1210555.0,4679852.0,1163327.0,3113155.0,0.0,14033897.0,312455.0,403370.0,0.0,0.0,2022-02-05
335,335,1695932471,857825566,819382777,402082,1442777814,247764743,1395921,951230957.0,730559808.0,1695932471.0,0.0,0.0,0.0,0.0,47000.0,478701.0,832021.0,724940.0,670592.0,389.0,74.0,1210785.0,4507746.0,1163245.0,3030282.0,1.0,14141706.0,85199.0,314219.0,0.0,0.0,2022-02-06
336,336,1701642548,860426690,822055970,403499,1445336810,250915387,5542212,952457943.0,734608556.0,1701642548.0,0.0,0.0,0.0,0.0,47096.0,1168178.0,3947695.0,2769114.0,2771673.0,1425.0,226.0,1211222.0,1406597.0,482895.0,838324.0,1.0,14576049.0,426339.0,85378.0,0.0,0.0,2022-02-07
337,337,1707400447,863613181,825129986,404907,1448809968,254068315,5308249,953742255.0,739569246.0,1708269024.0,0.0,0.0,0.0,0.0,47183.0,1135437.0,3768726.0,2653701.0,2653294.0,1254.0,274.0,1211613.0,5572833.0,1178764.0,3964461.0,0.0,14957523.0,404086.0,429608.0,0.0,0.0,2022-02-08
338,338,1712293391,865328272,827067854,405918,1450454142,256448174,4581006,954807323.0,742175065.0,1712293391.0,0.0,0.0,0.0,0.0,47290.0,972404.0,3274978.0,2300283.0,2279640.0,1083.0,235.0,1211947.0,5336582.0,1142968.0,3786471.0,0.0,15311003.0,333624.0,407143.0,0.0,0.0,2022-02-09
339,339,1717406001,867665589,829466031,407219,1452796571,259217946,4786074,955861461.0,745857725.0,1717406001.0,0.0,0.0,0.0,0.0,47492.0,965701.0,3463142.0,2387602.0,2397198.0,1274.0,589.0,1212356.0,4604700.0,979008.0,3289391.0,0.0,15686815.0,357231.0,336301.0,0.0,0.0,2022-02-10
340,340,1722384147,869957372,831792600,408458,1455285846,261706465,4626633,956855719.0,749483060.0,1722384147.0,0.0,0.0,0.0,0.0,47921.0,895758.0,3390204.0,2316989.0,2308442.0,1202.0,271.0,1212708.0,4814698.0,973749.0,3480500.0,0.0,16045368.0,340671.0,360449.0,0.0,0.0,2022-02-11
341,341,1727564064,872363784,834239672,409828,1457868276,264303407,4856116,957947043.0,753246590.0,1727564064.0,0.0,0.0,0.0,0.0,48002.0,1004247.0,3545644.0,2423094.0,2431694.0,1328.0,309.0,1213253.0,4652463.0,904841.0,3404441.0,0.0,16370431.0,306225.0,343181.0,0.0,0.0,2022-02-12
342,342,1729014091,873070648,834909026,410178,1458774594,264846918,1124083,958340653.0,754229549.0,1729014091.0,0.0,0.0,0.0,0.0,48245.0,304505.0,764317.0,583056.0,540740.0,287.0,124.0,1213451.0,4881976.0,1010969.0,3563330.0,0.0,16443889.0,55261.0,307677.0,0.0,0.0,2022-02-13
343,343,1733710320,875251396,837101154,411273,1461048239,267269240,4436733,959202902.0,757741272.0,1733710320.0,0.0,0.0,0.0,0.0,48406.0,790671.0,3340894.0,2228237.0,2207413.0,1083.0,280.0,1213712.0,1134387.0,308507.0,770444.0,1.0,16766146.0,305168.0,55436.0,0.0,0.0,2022-02-14
344,344,1738063137,877276912,839155667,412308,1463291966,269378046,4065019,959984270.0,761040969.0,1738063137.0,0.0,0.0,0.0,0.0,48542.0,707102.0,3090325.0,2032637.0,2031369.0,1013.0,252.0,1213996.0,4462287.0,796085.0,3358726.0,1.0,17037898.0,267592.0,307476.0,0.0,0.0,2022-02-15
345,345,1741753789,879000171,840904304,413229,1465210595,271149791,3419188,960654091.0,763843966.0,1741753789.0,0.0,0.0,0.0,0.0,48774.0,600790.0,2606340.0,1708141.0,1710164.0,883.0,292.0,1214274.0,4090734.0,713372.0,3107466.0,1.0,17255732.0,212058.0,269896.0,0.0,0.0,2022-02-16
346,346,1745749931,880873115,842803357,414258,1467216746,273139503,3714071,961352942.0,766918141.0,1745749931.0,0.0,0.0,0.0,0.0,48971.0,630131.0,2873461.0,1854394.0,1858682.0,995.0,336.0,1214553.0,3443773.0,606246.0,2623302.0,1.0,17478848.0,210479.0,214225.0,0.0,0.0,2022-02-17
347,347,1749658241,882703306,844669132,415205,1469232987,275031310,3598215,961990615.0,769977382.0,1749658241.0,0.0,0.0,0.0,0.0,49206.0,564221.0,2836142.0,1789612.0,1807694.0,909.0,312.0,1214815.0,3738416.0,635740.0,2890352.0,1.0,17690244.0,197852.0,212324.0,0.0,0.0,2022-02-18
348,348,1752929699,884243592,846229089,416061,1470895696,276639628,2984610,962533518.0,772535578.0,1752929699.0,0.0,0.0,0.0,0.0,49411.0,479354.0,2347373.0,1488077.0,1495721.0,812.0,133.0,1215246.0,3620250.0,568733.0,2851579.0,1.0,17860603.0,157883.0,199938.0,0.0,0.0,2022-02-19
349,349,1753850420,884690913,846662442,416293,1471441484,277014327,691407,962696104.0,773253898.0,1753850420.0,0.0,0.0,0.0,0.0,49491.0,118489.0,546018.0,351634.0,339576.0,197.0,54.0,1215480.0,3000117.0,481204.0,2359715.0,1.0,17900418.0,26900.0,159198.0,0.0,0.0,2022-02-20
350,350,1757492905,886408197,848410357,417290,1473204227,278893779,3524746,963223936.0,776192262.0,1757492905.0,0.0,0.0,0.0,0.0,49553.0,502929.0,2850624.0,1755150.0,1768608.0,988.0,225.0,1215770.0,697854.0,119856.0,550885.0,1.0,18076707.0,171193.0,27113.0,0.0,0.0,2022-02-21
351,351,1761163447,888140523,850168660,418292,1474995672,280772585,3337411,963766332.0,779141497.0,1761163447.0,0.0,0.0,0.0,0.0,49707.0,476415.0,2692329.0,1665621.0,1670848.0,942.0,136.0,1216061.0,3545346.0,506562.0,2865814.0,1.0,18255618.0,168667.0,172970.0,0.0,0.0,2022-02-22
352,352,1764361902,889654453,851703808,419137,1476652769,282313694,2976523,964220343.0,781737410.0,1764361902.0,0.0,0.0,0.0,0.0,49812.0,414585.0,2415777.0,1484141.0,1491576.0,806.0,115.0,1216310.0,3355720.0,478655.0,2706836.0,1.0,18404149.0,146161.0,170229.0,0.0,0.0,2022-02-23
353,353,1767802815,891288543,853357821,420011,1478315188,284091999,3179829,964707570.0,784539160.0,1767802815.0,0.0,0.0,0.0,0.0,49890.0,443300.0,2593536.0,1586922.0,1592076.0,831.0,163.0,1216499.0,2993820.0,416608.0,2429594.0,1.0,18556085.0,142993.0,147618.0,0.0,0.0,2022-02-24
354,354,1770886759,892756787,854835603,420817,1479882488,285608400,2802127,965133689.0,787059873.0,1770886759.0,0.0,0.0,0.0,0.0,49987.0,379414.0,2296058.0,1401948.0,1399421.0,758.0,69.0,1216742.0,3198930.0,445504.0,2608901.0,1.0,18693197.0,126655.0,144525.0,0.0,0.0,2022-02-25
355,355,1773525673,894010963,856105625,421458,1481225510,286903910,2384571,965502096.0,789216306.0,1773525673.0,0.0,0.0,0.0,0.0,50033.0,325789.0,1954531.0,1188904.0,1195062.0,605.0,206.0,1217124.0,2817436.0,380906.0,2308874.0,1.0,18807271.0,104251.0,127656.0,0.0,0.0,2022-02-26
