,state_id,Title,Total,Partial vaccinated,Fully Vaccinated,Date
11946,33,Tripura,4926450,2732893,2160597,2022-01-24 23:30
11947,34,Uttar Pradesh,250961690,152876601,97230431,2022-01-24 23:30
11948,35,Uttarakhand,15409581,8399219,6859641,2022-01-24 23:30
11949,36,West Bengal,118787119,68987440,49169275,2022-01-24 23:30
11950,37,Daman and Diu,560359,308597,249345,2022-01-24 23:30
11951,1,Andaman and Nicobar Islands,630503,326407,299859,2022-01-25 23:30
11952,2,Andhra Pradesh,78890901,42753832,35508472,2022-01-25 23:30
11953,3,Arunachal Pradesh,1561717,871298,676619,2022-01-25 23:30
11954,4,Assam,40948334,23104721,17717508,2022-01-25 23:30
11955,5,Bihar,110696092,63826484,46459879,2022-01-25 23:30
11956,6,Chandigarh,1960560,1105992,842519,2022-01-25 23:30
11957,7,Chhattisgarh,33156480,19198614,13766857,2022-01-25 23:30
11958,8,Dadra and Nagar Haveli,753837,440514,311416,2022-01-25 23:30
11959,9,Delhi,29350688,16905405,12210783,2022-01-25 23:30
11960,10,Goa,2545708,1378216,1150357,2022-01-25 23:30
11961,11,Gujarat,96774114,50892377,44872083,2022-01-25 23:30
11962,12,Haryana,38897807,22360320,16419586,2022-01-25 23:30
11963,13,Himachal Pradesh,11890488,6272513,5546059,2022-01-25 23:30
11964,14,Jammu and Kashmir,20284579,10404233,9739501,2022-01-25 23:30
11965,15,Jharkhand,34196974,21311506,12767831,2022-01-25 23:30
11966,16,Karnataka,93961592,51245907,42148332,2022-01-25 23:30
11967,17,Kerala,50628110,27823051,22363471,2022-01-25 23:30
11968,18,Ladakh,413834,225254,177274,2022-01-25 23:30
11969,19,Lakshadweep,114661,59370,53601,2022-01-25 23:30
11970,20,Madhya Pradesh,108901535,57137726,51186124,2022-01-25 23:30
11971,21,Maharashtra,146876401,85897105,60263239,2022-01-25 23:30
11972,22,Manipur,2455369,1398724,1037068,2022-01-25 23:30
11973,23,Meghalaya,2268687,1325249,927205,2022-01-25 23:30
11974,24,Mizoram,1430451,805950,608031,2022-01-25 23:30
11975,25,Nagaland,1453299,836233,607310,2022-01-25 23:30
11976,26,Odisha,56100043,31770072,23940550,2022-01-25 23:30
11977,27,Puducherry,1527026,919024,601920,2022-01-25 23:30
11978,28,Punjab,31544696,19069737,12364550,2022-01-25 23:30
11979,29,Rajasthan,91670859,51966444,38991092,2022-01-25 23:30
11980,30,Sikkim,1060008,557091,489370,2022-01-25 23:30
11981,31,Tamil Nadu,92458885,54169278,38045814,2022-01-25 23:30
11982,32,Telangana,52924387,29994539,22690955,2022-01-25 23:30
11983,33,Tripura,4932988,2735346,2161959,2022-01-25 23:30
11984,34,Uttar Pradesh,252795489,153628446,98233431,2022-01-25 23:30
11985,35,Uttarakhand,15452410,8407380,6883604,2022-01-25 23:30
11986,36,West Bengal,119459253,69068716,49706611,2022-01-25 23:30
11987,37,Daman and Diu,560764,308683,249534,2022-01-25 23:30
11988,1,Andaman and Nicobar Islands,630515,326409,299863,2022-01-26 23:30
11989,2,Andhra Pradesh,79130450,42764698,35704379,2022-01-26 23:30
11990,3,Arunachal Pradesh,1562079,871392,676779,2022-01-26 23:30
11991,4,Assam,40981741,23108000,17745750,2022-01-26 23:30
11992,5,Bihar,110773258,63847250,46514353,2022-01-26 23:30
11993,6,Chandigarh,1961202,1106215,842755,2022-01-26 23:30
11994,7,Chhattisgarh,33179819,19201506,13786105,2022-01-26 23:30
11995,8,Dadra and Nagar Haveli,753882,440538,311437,2022-01-26 23:30
11996,9,Delhi,29351265,16905546,12210955,2022-01-26 23:30
11997,10,Goa,2545989,1378300,1150457,2022-01-26 23:30
11998,11,Gujarat,96988686,50940095,44941717,2022-01-26 23:30
11999,12,Haryana,38924333,22366655,16438417,2022-01-26 23:30
12000,13,Himachal Pradesh,11890583,6272540,5546118,2022-01-26 23:30
12001,14,Jammu and Kashmir,20297498,10410891,9743590,2022-01-26 23:30
12002,15,Jharkhand,34240757,21335283,12786899,2022-01-26 23:30
12003,16,Karnataka,94248062,51337896,42318176,2022-01-26 23:30
12004,17,Kerala,50639355,27825312,22368232,2022-01-26 23:30
12005,18,Ladakh,413849,225254,177274,2022-01-26 23:30
12006,19,Lakshadweep,114668,59370,53605,2022-01-26 23:30
12007,20,Madhya Pradesh,108920415,57149392,51190932,2022-01-26 23:30
12008,21,Maharashtra,146955107,85916824,60311013,2022-01-26 23:30
12009,22,Manipur,2458073,1399893,1037846,2022-01-26 23:30
12010,23,Meghalaya,2269355,1325628,927427,2022-01-26 23:30
12011,24,Mizoram,1430713,806078,608144,2022-01-26 23:30
12012,25,Nagaland,1454608,837227,607587,2022-01-26 23:30
12013,26,Odisha,56265681,31815156,24052373,2022-01-26 23:30
12014,27,Puducherry,1527825,919311,602304,2022-01-26 23:30
12015,28,Punjab,31819935,19180655,12521027,2022-01-26 23:30
12016,29,Rajasthan,91761105,52002579,39041307,2022-01-26 23:30
12017,30,Sikkim,1060098,557110,489378,2022-01-26 23:30
12018,31,Tamil Nadu,92566002,54200035,38114225,2022-01-26 23:30
12019,32,Telangana,53108479,30028811,22836254,2022-01-26 23:30
12020,33,Tripura,4933573,2735462,2162083,2022-01-26 23:30
12021,34,Uttar Pradesh,253360234,153842052,98563731,2022-01-26 23:30
12022,35,Uttarakhand,15468797,8409939,6895359,2022-01-26 23:30
12023,36,West Bengal,119545981,69078321,49776400,2022-01-26 23:30
12024,37,Daman and Diu,560787,308683,249541,2022-01-26 23:30
12025,1,Andaman and Nicobar Islands,630968,326474,300001,2022-01-27 23:30
12026,2,Andhra Pradesh,79456417,42785974,35957641,2022-01-27 23:30
12027,3,Arunachal Pradesh,1564865,872351,677817,2022-01-27 23:30
12028,4,Assam,41073707,23123971,17813354,2022-01-27 23:30
12029,5,Bihar,111220948,64004478,46780815,2022-01-27 23:30
12030,6,Chandigarh,1964547,1107193,844093,2022-01-27 23:30
12031,7,Chhattisgarh,33327097,19231100,13891640,2022-01-27 23:30
12032,8,Dadra and Nagar Haveli,754629,440732,311890,2022-01-27 23:30
12033,9,Delhi,29421532,16932439,12241010,2022-01-27 23:30
12034,10,Goa,2548499,1378723,1151694,2022-01-27 23:30
12035,11,Gujarat,97203819,50994657,45040284,2022-01-27 23:30
12036,12,Haryana,39008484,22390979,16491143,2022-01-27 23:30
12037,13,Himachal Pradesh,11902601,6274432,5548136,2022-01-27 23:30
12038,14,Jammu and Kashmir,20337197,10424655,9759493,2022-01-27 23:30
12039,15,Jharkhand,34335641,21384232,12826075,2022-01-27 23:30
12040,16,Karnataka,94505933,51418747,42461916,2022-01-27 23:30
12041,17,Kerala,50734542,27850023,22406926,2022-01-27 23:30
12042,18,Ladakh,415338,225340,177329,2022-01-27 23:30
12043,19,Lakshadweep,114718,59374,53622,2022-01-27 23:30
12044,20,Madhya Pradesh,109040945,57212075,51228878,2022-01-27 23:30
12045,21,Maharashtra,147293503,85997463,60515828,2022-01-27 23:30
12046,22,Manipur,2467610,1405869,1039626,2022-01-27 23:30
12047,23,Meghalaya,2272855,1327699,928184,2022-01-27 23:30
12048,24,Mizoram,1433690,807065,609172,2022-01-27 23:30
12049,25,Nagaland,1458198,839286,608592,2022-01-27 23:30
12050,26,Odisha,56460952,31867355,24181792,2022-01-27 23:30
12051,27,Puducherry,1529930,919884,603318,2022-01-27 23:30
12052,28,Punjab,32162803,19326814,12703130,2022-01-27 23:30
12053,29,Rajasthan,92092235,52111183,39222101,2022-01-27 23:30
12054,30,Sikkim,1062407,558049,489554,2022-01-27 23:30
12055,31,Tamil Nadu,92733373,54243828,38208414,2022-01-27 23:30
12056,32,Telangana,53374872,30084709,23034647,2022-01-27 23:30
12057,33,Tripura,4938389,2737335,2163083,2022-01-27 23:30
12058,34,Uttar Pradesh,255049953,154494493,99506484,2022-01-27 23:30
12059,35,Uttarakhand,15536103,8419441,6937953,2022-01-27 23:30
12060,36,West Bengal,120022562,69138492,50135935,2022-01-27 23:30
12061,37,Daman and Diu,561206,308774,249746,2022-01-27 23:30
12062,1,Andaman and Nicobar Islands,631411,326545,300128,2022-01-28 23:30
12063,2,Andhra Pradesh,79700168,42805240,36125480,2022-01-28 23:30
12064,3,Arunachal Pradesh,1567356,873240,678763,2022-01-28 23:30
12065,4,Assam,41170873,23140288,17884925,2022-01-28 23:30
12066,5,Bihar,111532028,64117136,46960237,2022-01-28 23:30
12067,6,Chandigarh,1967540,1108145,845092,2022-01-28 23:30
12068,7,Chhattisgarh,33487226,19255665,14012160,2022-01-28 23:30
12069,8,Dadra and Nagar Haveli,755289,440884,312280,2022-01-28 23:30
12070,9,Delhi,29479071,16952719,12267382,2022-01-28 23:30
12071,10,Goa,2550906,1379264,1152797,2022-01-28 23:30
12072,11,Gujarat,97398348,51058521,45106383,2022-01-28 23:30
12073,12,Haryana,39098738,22417817,16547929,2022-01-28 23:30
12074,13,Himachal Pradesh,11912560,6276162,5549820,2022-01-28 23:30
12075,14,Jammu and Kashmir,20377384,10439458,9776866,2022-01-28 23:30
12076,15,Jharkhand,34453294,21444065,12877026,2022-01-28 23:30
12077,16,Karnataka,94810378,51492816,42645160,2022-01-28 23:30
12078,17,Kerala,50822064,27868440,22441945,2022-01-28 23:30
12079,18,Ladakh,416834,225399,177362,2022-01-28 23:30
12080,19,Lakshadweep,114768,59374,53628,2022-01-28 23:30
12081,20,Madhya Pradesh,109144783,57270066,51257233,2022-01-28 23:30
12082,21,Maharashtra,147629342,86079879,60721149,2022-01-28 23:30
12083,22,Manipur,2480574,1413628,1042186,2022-01-28 23:30
12084,23,Meghalaya,2279988,1331933,930079,2022-01-28 23:30
12085,24,Mizoram,1437263,808861,610285,2022-01-28 23:30
12086,25,Nagaland,1461334,841046,609467,2022-01-28 23:30
12087,26,Odisha,56658583,31916877,24311938,2022-01-28 23:30
12088,27,Puducherry,1531597,920379,604157,2022-01-28 23:30
12089,28,Punjab,32522421,19482162,12889664,2022-01-28 23:30
12090,29,Rajasthan,92451083,52224854,39425517,2022-01-28 23:30
12091,30,Sikkim,1063640,558550,489643,2022-01-28 23:30
12092,31,Tamil Nadu,92871033,54287707,38286797,2022-01-28 23:30
12093,32,Telangana,53626594,30127284,23232936,2022-01-28 23:30
12094,33,Tripura,4941919,2738682,2163679,2022-01-28 23:30
12095,34,Uttar Pradesh,256782501,155124037,100506493,2022-01-28 23:30
12096,35,Uttarakhand,15619741,8428131,6996594,2022-01-28 23:30
12097,36,West Bengal,120806207,69221349,50763699,2022-01-28 23:30
12098,37,Daman and Diu,561645,308851,249884,2022-01-28 23:30
12099,1,Andaman and Nicobar Islands,631841,326633,300277,2022-01-29 23:30
12100,2,Andhra Pradesh,80012241,42825831,36361784,2022-01-29 23:30
12101,3,Arunachal Pradesh,1568999,873756,679304,2022-01-29 23:30
12102,4,Assam,41249953,23153672,17943100,2022-01-29 23:30
12103,5,Bihar,111940780,64283030,47181845,2022-01-29 23:30
12104,6,Chandigarh,1970616,1109432,846204,2022-01-29 23:30
12105,7,Chhattisgarh,33658751,19281209,14145577,2022-01-29 23:30
12106,8,Dadra and Nagar Haveli,755810,441036,312555,2022-01-29 23:30
12107,9,Delhi,29549366,16977428,12301593,2022-01-29 23:30
12108,10,Goa,2553366,1379834,1154020,2022-01-29 23:30
12109,11,Gujarat,97609754,51129711,45179888,2022-01-29 23:30
12110,12,Haryana,39167272,22440975,16588254,2022-01-29 23:30
12111,13,Himachal Pradesh,11920796,6277737,5551179,2022-01-29 23:30
12112,14,Jammu and Kashmir,20417202,10454571,9793867,2022-01-29 23:30
12113,15,Jharkhand,34546700,21492515,12915924,2022-01-29 23:30
12114,16,Karnataka,95117287,51563985,42839516,2022-01-29 23:30
12115,17,Kerala,50879164,27881953,22465421,2022-01-29 23:30
12116,18,Ladakh,418071,225483,177421,2022-01-29 23:30
12117,19,Lakshadweep,114814,59374,53643,2022-01-29 23:30
12118,20,Madhya Pradesh,109272484,57335102,51290861,2022-01-29 23:30
12119,21,Maharashtra,147899488,86154775,60877818,2022-01-29 23:30
12120,22,Manipur,2492090,1420338,1044887,2022-01-29 23:30
12121,23,Meghalaya,2284443,1334867,931156,2022-01-29 23:30
12122,24,Mizoram,1438143,809123,610812,2022-01-29 23:30
12123,25,Nagaland,1462986,842139,609736,2022-01-29 23:30
12124,26,Odisha,56832134,31969057,24420545,2022-01-29 23:30
12125,27,Puducherry,1533397,920983,605041,2022-01-29 23:30
12126,28,Punjab,32896352,19647941,13079707,2022-01-29 23:30
12127,29,Rajasthan,92865852,52361181,39663031,2022-01-29 23:30
12128,30,Sikkim,1064251,558846,489687,2022-01-29 23:30
12129,31,Tamil Nadu,93578047,54498080,38747738,2022-01-29 23:30
12130,32,Telangana,53871289,30175592,23419637,2022-01-29 23:30
12131,33,Tripura,4946449,2740482,2164410,2022-01-29 23:30
12132,34,Uttar Pradesh,258494921,155767212,101474983,2022-01-29 23:30
12133,35,Uttarakhand,15731618,8438122,7082496,2022-01-29 23:30
12134,36,West Bengal,121305689,69285676,51155594,2022-01-29 23:30
12135,37,Daman and Diu,561973,308920,250026,2022-01-29 23:30
12136,1,Andaman and Nicobar Islands,631861,326639,300281,2022-01-30 23:30
12137,2,Andhra Pradesh,80164178,42835315,36484294,2022-01-30 23:30
12138,3,Arunachal Pradesh,1569174,873816,679332,2022-01-30 23:30
12139,4,Assam,41289795,23157488,17977445,2022-01-30 23:30
12140,5,Bihar,112117433,64350144,47284412,2022-01-30 23:30
12141,6,Chandigarh,1971985,1110000,846635,2022-01-30 23:30
12142,7,Chhattisgarh,33727147,19293753,14198505,2022-01-30 23:30
12143,8,Dadra and Nagar Haveli,755846,441041,312586,2022-01-30 23:30
12144,9,Delhi,29559733,16981082,12307145,2022-01-30 23:30
12145,10,Goa,2553493,1379851,1154072,2022-01-30 23:30
12146,11,Gujarat,97710669,51155366,45236743,2022-01-30 23:30
12147,12,Haryana,39194693,22450762,16604069,2022-01-30 23:30
12148,13,Himachal Pradesh,11920817,6277737,5551179,2022-01-30 23:30
12149,14,Jammu and Kashmir,20436616,10463412,9803168,2022-01-30 23:30
12150,15,Jharkhand,34615805,21527705,12947108,2022-01-30 23:30
12151,16,Karnataka,95243632,51603088,42916831,2022-01-30 23:30
12152,17,Kerala,50881355,27882404,22466432,2022-01-30 23:30
12153,18,Ladakh,418208,225483,177421,2022-01-30 23:30
12154,19,Lakshadweep,114825,59375,53653,2022-01-30 23:30
12155,20,Madhya Pradesh,109318793,57363789,51302631,2022-01-30 23:30
12156,21,Maharashtra,147927447,86163112,60894330,2022-01-30 23:30
12157,22,Manipur,2498718,1423843,1047258,2022-01-30 23:30
12158,23,Meghalaya,2284832,1335130,931280,2022-01-30 23:30
12159,24,Mizoram,1438185,809123,610854,2022-01-30 23:30
12160,25,Nagaland,1463656,842586,609921,2022-01-30 23:30
12161,26,Odisha,56927235,31998376,24480530,2022-01-30 23:30
12162,27,Puducherry,1533830,921142,605238,2022-01-30 23:30
12163,28,Punjab,33268091,19797692,13288018,2022-01-30 23:30
12164,29,Rajasthan,93042673,52438362,39753725,2022-01-30 23:30
12165,30,Sikkim,1064253,558847,489687,2022-01-30 23:30
12166,31,Tamil Nadu,93695014,54541168,38817862,2022-01-30 23:30
12167,32,Telangana,53988365,30200986,23508699,2022-01-30 23:30
12168,33,Tripura,4946556,2740530,2164441,2022-01-30 23:30
12169,34,Uttar Pradesh,259869717,156306260,102272027,2022-01-30 23:30
12170,35,Uttarakhand,15848713,8445179,7182927,2022-01-30 23:30
12171,36,West Bengal,121394649,69292279,51232617,2022-01-30 23:30
12172,37,Daman and Diu,561980,308922,250029,2022-01-30 23:30
12173,1,Andaman and Nicobar Islands,632891,326776,300972,2022-01-31 23:30
12174,2,Andhra Pradesh,80574624,42858253,36805467,2022-01-31 23:30
12175,3,Arunachal Pradesh,1572166,874985,680566,2022-01-31 23:30
12176,4,Assam,41372839,23169678,18040559,2022-01-31 23:30
12177,5,Bihar,112539259,64514432,47520622,2022-01-31 23:30
12178,6,Chandigarh,1975065,1111110,847837,2022-01-31 23:30
12179,7,Chhattisgarh,33848196,19315375,14288308,2022-01-31 23:30
12180,8,Dadra and Nagar Haveli,756345,441210,312840,2022-01-31 23:30
12181,9,Delhi,29636860,17004380,12349555,2022-01-31 23:30
12182,10,Goa,2561219,1380873,1160081,2022-01-31 23:30
12183,11,Gujarat,98003212,51229128,45399512,2022-01-31 23:30
12184,12,Haryana,39278228,22480773,16652021,2022-01-31 23:30
12185,13,Himachal Pradesh,11931976,6279550,5553614,2022-01-31 23:30
12186,14,Jammu and Kashmir,20478781,10478070,9821685,2022-01-31 23:30
12187,15,Jharkhand,34706457,21571182,12988544,2022-01-31 23:30
12188,16,Karnataka,95502982,51660669,43084992,2022-01-31 23:30
12189,17,Kerala,50967835,27894366,22506048,2022-01-31 23:30
12190,18,Ladakh,420232,225633,177530,2022-01-31 23:30
12191,19,Lakshadweep,114903,59377,53657,2022-01-31 23:30
12192,20,Madhya Pradesh,109569228,57401553,51488995,2022-01-31 23:30
12193,21,Maharashtra,148252545,86244772,61102303,2022-01-31 23:30
12194,22,Manipur,2510162,1430653,1049601,2022-01-31 23:30
12195,23,Meghalaya,2288580,1337178,932345,2022-01-31 23:30
12196,24,Mizoram,1440213,809816,611775,2022-01-31 23:30
12197,25,Nagaland,1468227,844750,611149,2022-01-31 23:30
12198,26,Odisha,57106948,32046295,24598459,2022-01-31 23:30
12199,27,Puducherry,1535646,921744,606141,2022-01-31 23:30
12200,28,Punjab,33628160,19952741,13477940,2022-01-31 23:30
12201,29,Rajasthan,93391885,52554309,39948848,2022-01-31 23:30
12202,30,Sikkim,1067113,559472,490567,2022-01-31 23:30
12203,31,Tamil Nadu,93813317,54582551,38880062,2022-01-31 23:30
12204,32,Telangana,54201345,30250707,23665491,2022-01-31 23:30
12205,33,Tripura,4951912,2742094,2165769,2022-01-31 23:30
12206,34,Uttar Pradesh,261608184,157035455,103189895,2022-01-31 23:30
12207,35,Uttarakhand,16004167,8459917,7305762,2022-01-31 23:30
12208,36,West Bengal,122011527,69360329,51717868,2022-01-31 23:30
12209,37,Daman and Diu,562392,309016,250222,2022-01-31 23:30
12210,1,Andaman and Nicobar Islands,634815,326939,302444,2022-02-01 23:30
12211,2,Andhra Pradesh,80962112,42874531,37134859,2022-02-01 23:30
12212,3,Arunachal Pradesh,1574299,875759,681606,2022-02-01 23:30
12213,4,Assam,41457016,23181867,18105710,2022-02-01 23:30
12214,5,Bihar,112882492,64633592,47726489,2022-02-01 23:30
12215,6,Chandigarh,1978297,1112298,849257,2022-02-01 23:30
12216,7,Chhattisgarh,33996914,19333258,14411034,2022-02-01 23:30
12217,8,Dadra and Nagar Haveli,756908,441356,313197,2022-02-01 23:30
12218,9,Delhi,29702299,17022432,12387451,2022-02-01 23:30
12219,10,Goa,2571056,1382044,1168284,2022-02-01 23:30
12220,11,Gujarat,98398920,51283651,45696410,2022-02-01 23:30
12221,12,Haryana,39366963,22510290,16706592,2022-02-01 23:30
12222,13,Himachal Pradesh,11952650,6282124,5566291,2022-02-01 23:30
12223,14,Jammu and Kashmir,20531794,10495038,9849474,2022-02-01 23:30
12224,15,Jharkhand,34805946,21618139,13035351,2022-02-01 23:30
12225,16,Karnataka,95776340,51702017,43293296,2022-02-01 23:30
12226,17,Kerala,51039670,27908128,22539823,2022-02-01 23:30
12227,18,Ladakh,422020,225746,177696,2022-02-01 23:30
12228,19,Lakshadweep,115025,59381,53669,2022-02-01 23:30
12229,20,Madhya Pradesh,109745224,57436786,51612668,2022-02-01 23:30
12230,21,Maharashtra,148570046,86319603,61313222,2022-02-01 23:30
12231,22,Manipur,2520575,1435028,1053375,2022-02-01 23:30
12232,23,Meghalaya,2292931,1339513,933556,2022-02-01 23:30
12233,24,Mizoram,1441963,810536,612521,2022-02-01 23:30
12234,25,Nagaland,1471734,846689,612182,2022-02-01 23:30
12235,26,Odisha,57298577,32091212,24730615,2022-02-01 23:30
12236,27,Puducherry,1537187,922209,606942,2022-02-01 23:30
12237,28,Punjab,33955649,20095595,13648201,2022-02-01 23:30
12238,29,Rajasthan,93763394,52651691,40191304,2022-02-01 23:30
12239,30,Sikkim,1069151,559939,491698,2022-02-01 23:30
12240,31,Tamil Nadu,94012205,54643497,39005328,2022-02-01 23:30
12241,32,Telangana,54410771,30295979,23823173,2022-02-01 23:30
12242,33,Tripura,4956728,2743216,2167570,2022-02-01 23:30
12243,34,Uttar Pradesh,263225739,157696359,104073775,2022-02-01 23:30
12244,35,Uttarakhand,16129608,8473702,7402299,2022-02-01 23:30
12245,36,West Bengal,122571219,69414158,52167285,2022-02-01 23:30
12246,37,Daman and Diu,566247,309084,253912,2022-02-01 23:30
12247,1,Andaman and Nicobar Islands,637444,327121,304712,2022-02-02 23:30
12248,2,Andhra Pradesh,81242547,42891744,37371080,2022-02-02 23:30
12249,3,Arunachal Pradesh,1577422,876740,683247,2022-02-02 23:30
12250,4,Assam,41519014,23189402,18155419,2022-02-02 23:30
12251,5,Bihar,113181345,64721542,47922021,2022-02-02 23:30
12252,6,Chandigarh,1981553,1113326,850880,2022-02-02 23:30
12253,7,Chhattisgarh,34172917,19353100,14557825,2022-02-02 23:30
12254,8,Dadra and Nagar Haveli,757536,441562,313569,2022-02-02 23:30
12255,9,Delhi,29763071,17037213,12426046,2022-02-02 23:30
12256,10,Goa,2582515,1383298,1178020,2022-02-02 23:30
